year,instance,predicted_class,true_class,test
1990,safe,+care,+care,categorization
1990,peace,+sanctity,+care,categorization
1990,compassion,+care,+care,categorization
1990,sympathy,+loyalty,+care,categorization
1990,care,+care,+care,categorization
1990,caring,+care,+care,categorization
1990,protect,+care,+care,categorization
1990,protection,+care,+care,categorization
1990,shield,+care,+care,categorization
1990,shelter,+care,+care,categorization
1990,secure,+care,+care,categorization
1990,benefit,-care,+care,categorization
1990,defend,+care,+care,categorization
1990,defender,+authority,+care,categorization
1990,guard,-care,+care,categorization
1990,preserve,+sanctity,+care,categorization
1990,fair,+fairness,+fairness,categorization
1990,fairly,+fairness,+fairness,categorization
1990,fairness,+fairness,+fairness,categorization
1990,equal,+fairness,+fairness,categorization
1990,justice,+fairness,+fairness,categorization
1990,justification,+authority,+fairness,categorization
1990,rights,+authority,+fairness,categorization
1990,equity,+fairness,+fairness,categorization
1990,equivalent,+fairness,+fairness,categorization
1990,tolerant,+authority,+fairness,categorization
1990,balance,+authority,+fairness,categorization
1990,reasonable,+fairness,+fairness,categorization
1990,constant,+fairness,+fairness,categorization
1990,honest,+sanctity,+fairness,categorization
1990,nation,+loyalty,+loyalty,categorization
1990,family,+loyalty,+loyalty,categorization
1990,families,+loyalty,+loyalty,categorization
1990,group,+loyalty,+loyalty,categorization
1990,loyal,+authority,+loyalty,categorization
1990,patriot,+authority,+loyalty,categorization
1990,communal,+loyalty,+loyalty,categorization
1990,community,+loyalty,+loyalty,categorization
1990,companion,+loyalty,+loyalty,categorization
1990,comrades,+loyalty,+loyalty,categorization
1990,collective,+loyalty,+loyalty,categorization
1990,joint,+loyalty,+loyalty,categorization
1990,unison,-authority,+loyalty,categorization
1990,fellow,+loyalty,+loyalty,categorization
1990,guild,+loyalty,+loyalty,categorization
1990,solidarity,+loyalty,+loyalty,categorization
1990,devote,+authority,+loyalty,categorization
1990,member,+loyalty,+loyalty,categorization
1990,ally,+authority,+loyalty,categorization
1990,preserve,+care,+authority,categorization
1990,loyal,+loyalty,+authority,categorization
1990,obedience,+authority,+authority,categorization
1990,obey,+authority,+authority,categorization
1990,duty,+authority,+authority,categorization
1990,law,+authority,+authority,categorization
1990,legal,+fairness,+authority,categorization
1990,duties,+authority,+authority,categorization
1990,award,+authority,+authority,categorization
1990,honor,+authority,+authority,categorization
1990,respect,+authority,+authority,categorization
1990,respectful,+authority,+authority,categorization
1990,respected,+loyalty,+authority,categorization
1990,respects,+authority,+authority,categorization
1990,order,+authority,+authority,categorization
1990,father,+loyalty,+authority,categorization
1990,mother,+authority,+authority,categorization
1990,mothers,+loyalty,+authority,categorization
1990,tradition,+authority,+authority,categorization
1990,hierarchy,+authority,+authority,categorization
1990,authority,+authority,+authority,categorization
1990,permit,+authority,+authority,categorization
1990,permission,+authority,+authority,categorization
1990,rank,+authority,+authority,categorization
1990,leader,+loyalty,+authority,categorization
1990,lead,-care,+authority,categorization
1990,class,+loyalty,+authority,categorization
1990,position,+authority,+authority,categorization
1990,compliance,+authority,+authority,categorization
1990,command,+authority,+authority,categorization
1990,control,+authority,+authority,categorization
1990,submission,+authority,+authority,categorization
1990,submit,+authority,+authority,categorization
1990,commit,-care,+authority,categorization
1990,allegiance,+authority,+authority,categorization
1990,serve,+authority,+authority,categorization
1990,fear,-sanctity,+authority,categorization
1990,comply,+authority,+authority,categorization
1990,preserve,+care,+sanctity,categorization
1990,purity,+sanctity,+sanctity,categorization
1990,pure,+sanctity,+sanctity,categorization
1990,clean,+care,+sanctity,categorization
1990,sacred,+sanctity,+sanctity,categorization
1990,holy,+sanctity,+sanctity,categorization
1990,saint,+sanctity,+sanctity,categorization
1990,virgin,+sanctity,+sanctity,categorization
1990,integrity,+care,+sanctity,categorization
1990,modesty,+sanctity,+sanctity,categorization
1990,upright,+sanctity,+sanctity,categorization
1990,maiden,+authority,+sanctity,categorization
1990,refined,+sanctity,+sanctity,categorization
1990,decent,+fairness,+sanctity,categorization
1990,decency,+sanctity,+sanctity,categorization
1990,innocent,-care,+sanctity,categorization
1990,church,+sanctity,+sanctity,categorization
1990,harm,-care,-care,categorization
1990,suffer,-care,-care,categorization
1990,war,-care,-care,categorization
1990,wars,-care,-care,categorization
1990,fight,-care,-care,categorization
1990,battle,-care,-care,categorization
1990,violence,-care,-care,categorization
1990,violent,-care,-care,categorization
1990,hurt,-care,-care,categorization
1990,kill,-care,-care,categorization
1990,kills,-care,-care,categorization
1990,killed,-care,-care,categorization
1990,killing,-care,-care,categorization
1990,cruel,-care,-care,categorization
1990,brutal,-care,-care,categorization
1990,abuse,-care,-care,categorization
1990,damage,-care,-care,categorization
1990,ruin,-sanctity,-care,categorization
1990,crush,-care,-care,categorization
1990,attack,-care,-care,categorization
1990,destroy,-care,-care,categorization
1990,abandon,-authority,-care,categorization
1990,exploit,+authority,-care,categorization
1990,exploited,-sanctity,-care,categorization
1990,wound,-care,-care,categorization
1990,unfair,-fairness,-fairness,categorization
1990,bias,-fairness,-fairness,categorization
1990,injustice,-care,-fairness,categorization
1990,discrimination,-fairness,-fairness,categorization
1990,prejudice,-fairness,-fairness,categorization
1990,preference,-fairness,-fairness,categorization
1990,exclusion,-fairness,-fairness,categorization
1990,exclusive,+authority,-fairness,categorization
1990,exclude,-fairness,-fairness,categorization
1990,abandon,-care,-loyalty,categorization
1990,foreign,+loyalty,-loyalty,categorization
1990,enemy,-care,-loyalty,categorization
1990,betray,-care,-loyalty,categorization
1990,individual,+loyalty,-loyalty,categorization
1990,deserted,-care,-loyalty,categorization
1990,desert,-authority,-loyalty,categorization
1990,deception,-care,-loyalty,categorization
1990,spy,-care,-loyalty,categorization
1990,betray,-care,-authority,categorization
1990,deserted,-loyalty,-authority,categorization
1990,desert,-loyalty,-authority,categorization
1990,defiance,+authority,-authority,categorization
1990,rebel,+loyalty,-authority,categorization
1990,dissent,-authority,-authority,categorization
1990,agitated,-care,-authority,categorization
1990,illegal,-fairness,-authority,categorization
1990,oppose,-care,-authority,categorization
1990,protest,-authority,-authority,categorization
1990,refuse,+authority,-authority,categorization
1990,riot,-care,-authority,categorization
1990,ruin,-care,-sanctity,categorization
1990,exploit,-care,-sanctity,categorization
1990,exploited,-care,-sanctity,categorization
1990,disgust,-authority,-sanctity,categorization
1990,corruption,-care,-sanctity,categorization
1990,disease,-care,-sanctity,categorization
1990,dirt,-care,-sanctity,categorization
1990,sin,-sanctity,-sanctity,categorization
1990,sins,-sanctity,-sanctity,categorization
1990,whore,-sanctity,-sanctity,categorization
1990,gross,+fairness,-sanctity,categorization
1990,sick,+care,-sanctity,categorization
1990,stain,-sanctity,-sanctity,categorization
1990,wicked,-sanctity,-sanctity,categorization
1990,wretched,-sanctity,-sanctity,categorization
1990,loosen,neutral,neutral,null_test
1990,cap,neutral,neutral,null_test
1990,ton,neutral,neutral,null_test
1990,circumstance,moral,neutral,null_test
1990,manufacturing,neutral,neutral,null_test
1990,manufacture,neutral,neutral,null_test
1990,hose,neutral,neutral,null_test
1990,platform,neutral,neutral,null_test
1990,mat,neutral,neutral,null_test
1990,auto,neutral,neutral,null_test
1990,franchise,moral,neutral,null_test
1990,spur,neutral,neutral,null_test
1990,ballistic,neutral,neutral,null_test
1990,vertical,neutral,neutral,null_test
1990,horn,neutral,neutral,null_test
1990,beaver,neutral,neutral,null_test
1990,analyst,neutral,neutral,null_test
1990,reservation,neutral,neutral,null_test
1990,eleven,neutral,neutral,null_test
1990,yen,neutral,neutral,null_test
1990,net,moral,neutral,null_test
1990,credit,neutral,neutral,null_test
1990,minister,neutral,neutral,null_test
1990,retail,neutral,neutral,null_test
1990,seal,neutral,neutral,null_test
1990,rotation,neutral,neutral,null_test
1990,forge,moral,neutral,null_test
1990,acquisition,neutral,neutral,null_test
1990,surge,neutral,neutral,null_test
1990,indication,moral,neutral,null_test
1990,vent,neutral,neutral,null_test
1990,forty,neutral,neutral,null_test
1990,testament,moral,neutral,null_test
1990,milky,neutral,neutral,null_test
1990,treatment,neutral,neutral,null_test
1990,customary,moral,neutral,null_test
1990,pork,neutral,neutral,null_test
1990,bar,neutral,neutral,null_test
1990,psyche,moral,neutral,null_test
1990,multitude,moral,neutral,null_test
1990,pace,neutral,neutral,null_test
1990,column,neutral,neutral,null_test
1990,context,neutral,neutral,null_test
1990,textbook,neutral,neutral,null_test
1990,strand,neutral,neutral,null_test
1990,sill,neutral,neutral,null_test
1990,machine,neutral,neutral,null_test
1990,shout,moral,neutral,null_test
1990,extension,neutral,neutral,null_test
1990,ruler,moral,neutral,null_test
1990,depend,neutral,neutral,null_test
1990,invisible,moral,neutral,null_test
1990,rug,neutral,neutral,null_test
1990,sophomore,neutral,neutral,null_test
1990,technical,neutral,neutral,null_test
1990,reduction,neutral,neutral,null_test
1990,project,neutral,neutral,null_test
1990,interstate,moral,neutral,null_test
1990,episode,moral,neutral,null_test
1990,widen,neutral,neutral,null_test
1990,insistence,neutral,neutral,null_test
1990,financial,neutral,neutral,null_test
1990,outskirts,moral,neutral,null_test
1990,convention,moral,neutral,null_test
1990,principle,moral,neutral,null_test
1990,interviewer,neutral,neutral,null_test
1990,pagan,moral,neutral,null_test
1990,teeth,neutral,neutral,null_test
1990,chalk,neutral,neutral,null_test
1990,probability,moral,neutral,null_test
1990,pact,moral,neutral,null_test
1990,semester,neutral,neutral,null_test
1990,multiple,neutral,neutral,null_test
1990,fir,neutral,neutral,null_test
1990,toss,neutral,neutral,null_test
1990,tile,neutral,neutral,null_test
1990,observer,neutral,neutral,null_test
1990,trademark,moral,neutral,null_test
1990,apartments,moral,neutral,null_test
1990,council,neutral,neutral,null_test
1990,undergraduate,neutral,neutral,null_test
1990,stretch,neutral,neutral,null_test
1990,latch,neutral,neutral,null_test
1990,trunk,neutral,neutral,null_test
1990,scissors,neutral,neutral,null_test
1990,iron,neutral,neutral,null_test
1990,hydrogen,neutral,neutral,null_test
1990,news,neutral,neutral,null_test
1990,sovereign,moral,neutral,null_test
1990,apparent,neutral,neutral,null_test
1990,placement,neutral,neutral,null_test
1990,forehead,neutral,neutral,null_test
1990,fence,neutral,neutral,null_test
1990,pharmacy,neutral,neutral,null_test
1990,limestone,neutral,neutral,null_test
1990,application,neutral,neutral,null_test
1990,bag,neutral,neutral,null_test
1990,cluster,neutral,neutral,null_test
1990,fiddle,neutral,neutral,null_test
1990,brass,neutral,neutral,null_test
1990,publisher,neutral,neutral,null_test
1990,bit,neutral,neutral,null_test
1990,granite,neutral,neutral,null_test
1990,examination,neutral,neutral,null_test
1990,eventual,moral,neutral,null_test
1990,comparative,neutral,neutral,null_test
1990,implement,moral,neutral,null_test
1990,ozone,neutral,neutral,null_test
1990,translator,moral,neutral,null_test
1990,concern,moral,neutral,null_test
1990,reform,moral,neutral,null_test
1990,rope,neutral,neutral,null_test
1990,background,neutral,neutral,null_test
1990,clinic,neutral,neutral,null_test
1990,manual,neutral,neutral,null_test
1990,director,neutral,neutral,null_test
1990,flank,moral,neutral,null_test
1990,merge,neutral,neutral,null_test
1990,steel,neutral,neutral,null_test
1990,advisory,neutral,neutral,null_test
1990,regional,neutral,neutral,null_test
1990,attic,neutral,neutral,null_test
1990,interval,neutral,neutral,null_test
1990,sewing,neutral,neutral,null_test
1990,tactical,neutral,neutral,null_test
1990,liaison,neutral,neutral,null_test
1990,testimony,moral,neutral,null_test
1990,intermediate,neutral,neutral,null_test
1990,cock,neutral,neutral,null_test
1990,brand,neutral,neutral,null_test
1990,stately,moral,neutral,null_test
1990,fluid,neutral,neutral,null_test
1990,waiter,neutral,neutral,null_test
1990,agenda,neutral,neutral,null_test
1990,dock,neutral,neutral,null_test
1990,hour,neutral,neutral,null_test
1990,distribute,moral,neutral,null_test
1990,distinction,neutral,neutral,null_test
1990,nod,neutral,neutral,null_test
1990,capture,moral,neutral,null_test
1990,linear,neutral,neutral,null_test
1990,input,neutral,neutral,null_test
1990,section,neutral,neutral,null_test
1990,informal,neutral,neutral,null_test
1990,antibiotics,neutral,neutral,null_test
1990,work,moral,neutral,null_test
1990,slice,neutral,neutral,null_test
1990,adulthood,moral,neutral,null_test
1990,modification,neutral,neutral,null_test
1990,autonomy,moral,neutral,null_test
1990,gender,moral,neutral,null_test
1990,pipeline,neutral,neutral,null_test
1990,rhetorical,neutral,neutral,null_test
1990,swell,neutral,neutral,null_test
1990,forum,neutral,neutral,null_test
1990,domestic,moral,neutral,null_test
1990,summary,neutral,neutral,null_test
1990,monitor,neutral,neutral,null_test
1990,embargo,moral,neutral,null_test
1990,ordinary,moral,neutral,null_test
1990,psychologist,neutral,neutral,null_test
1990,surgeon,neutral,neutral,null_test
1990,hull,neutral,neutral,null_test
1990,domain,moral,neutral,null_test
1990,category,moral,neutral,null_test
1990,dash,neutral,neutral,null_test
1990,urgency,neutral,neutral,null_test
1990,remark,neutral,neutral,null_test
1990,freshman,neutral,neutral,null_test
1990,metal,neutral,neutral,null_test
1990,post,neutral,neutral,null_test
1990,chess,neutral,neutral,null_test
1990,cunning,moral,neutral,null_test
1990,practitioner,neutral,neutral,null_test
1990,safe,moral,moral,null_test
1990,peace,moral,moral,null_test
1990,compassion,moral,moral,null_test
1990,sympathy,moral,moral,null_test
1990,care,moral,moral,null_test
1990,caring,moral,moral,null_test
1990,protect,moral,moral,null_test
1990,protection,moral,moral,null_test
1990,shield,moral,moral,null_test
1990,shelter,moral,moral,null_test
1990,secure,moral,moral,null_test
1990,benefit,moral,moral,null_test
1990,defend,moral,moral,null_test
1990,defender,moral,moral,null_test
1990,guard,moral,moral,null_test
1990,preserve,moral,moral,null_test
1990,fair,moral,moral,null_test
1990,fairly,moral,moral,null_test
1990,fairness,moral,moral,null_test
1990,equal,moral,moral,null_test
1990,justice,moral,moral,null_test
1990,justification,neutral,moral,null_test
1990,rights,moral,moral,null_test
1990,equity,moral,moral,null_test
1990,equivalent,neutral,moral,null_test
1990,tolerant,moral,moral,null_test
1990,balance,moral,moral,null_test
1990,reasonable,moral,moral,null_test
1990,constant,neutral,moral,null_test
1990,honest,moral,moral,null_test
1990,nation,moral,moral,null_test
1990,family,moral,moral,null_test
1990,families,moral,moral,null_test
1990,group,moral,moral,null_test
1990,loyal,moral,moral,null_test
1990,patriot,moral,moral,null_test
1990,communal,moral,moral,null_test
1990,community,moral,moral,null_test
1990,companion,moral,moral,null_test
1990,comrades,moral,moral,null_test
1990,collective,moral,moral,null_test
1990,joint,neutral,moral,null_test
1990,unison,neutral,moral,null_test
1990,fellow,moral,moral,null_test
1990,guild,moral,moral,null_test
1990,solidarity,moral,moral,null_test
1990,devote,neutral,moral,null_test
1990,member,moral,moral,null_test
1990,ally,moral,moral,null_test
1990,preserve,moral,moral,null_test
1990,loyal,moral,moral,null_test
1990,obedience,moral,moral,null_test
1990,obey,moral,moral,null_test
1990,duty,moral,moral,null_test
1990,law,moral,moral,null_test
1990,legal,moral,moral,null_test
1990,duties,moral,moral,null_test
1990,award,neutral,moral,null_test
1990,honor,moral,moral,null_test
1990,respect,moral,moral,null_test
1990,respectful,moral,moral,null_test
1990,respected,moral,moral,null_test
1990,respects,moral,moral,null_test
1990,order,moral,moral,null_test
1990,father,moral,moral,null_test
1990,mother,moral,moral,null_test
1990,mothers,moral,moral,null_test
1990,tradition,neutral,moral,null_test
1990,hierarchy,moral,moral,null_test
1990,authority,moral,moral,null_test
1990,permit,moral,moral,null_test
1990,permission,neutral,moral,null_test
1990,rank,moral,moral,null_test
1990,leader,moral,moral,null_test
1990,lead,moral,moral,null_test
1990,class,moral,moral,null_test
1990,position,moral,moral,null_test
1990,compliance,moral,moral,null_test
1990,command,moral,moral,null_test
1990,control,neutral,moral,null_test
1990,submission,moral,moral,null_test
1990,submit,moral,moral,null_test
1990,commit,moral,moral,null_test
1990,allegiance,moral,moral,null_test
1990,serve,moral,moral,null_test
1990,fear,moral,moral,null_test
1990,comply,moral,moral,null_test
1990,preserve,moral,moral,null_test
1990,purity,moral,moral,null_test
1990,pure,moral,moral,null_test
1990,clean,moral,moral,null_test
1990,sacred,moral,moral,null_test
1990,holy,moral,moral,null_test
1990,saint,moral,moral,null_test
1990,virgin,moral,moral,null_test
1990,integrity,moral,moral,null_test
1990,modesty,moral,moral,null_test
1990,upright,moral,moral,null_test
1990,maiden,moral,moral,null_test
1990,refined,moral,moral,null_test
1990,decent,moral,moral,null_test
1990,decency,moral,moral,null_test
1990,innocent,moral,moral,null_test
1990,church,moral,moral,null_test
1990,harm,moral,moral,null_test
1990,suffer,moral,moral,null_test
1990,war,moral,moral,null_test
1990,wars,moral,moral,null_test
1990,fight,moral,moral,null_test
1990,battle,moral,moral,null_test
1990,violence,moral,moral,null_test
1990,violent,moral,moral,null_test
1990,hurt,moral,moral,null_test
1990,kill,moral,moral,null_test
1990,kills,moral,moral,null_test
1990,killed,moral,moral,null_test
1990,killing,moral,moral,null_test
1990,cruel,moral,moral,null_test
1990,brutal,moral,moral,null_test
1990,abuse,moral,moral,null_test
1990,damage,moral,moral,null_test
1990,ruin,moral,moral,null_test
1990,crush,moral,moral,null_test
1990,attack,moral,moral,null_test
1990,destroy,moral,moral,null_test
1990,abandon,moral,moral,null_test
1990,exploit,moral,moral,null_test
1990,exploited,moral,moral,null_test
1990,wound,neutral,moral,null_test
1990,unfair,moral,moral,null_test
1990,bias,moral,moral,null_test
1990,injustice,moral,moral,null_test
1990,discrimination,moral,moral,null_test
1990,prejudice,moral,moral,null_test
1990,preference,moral,moral,null_test
1990,exclusion,moral,moral,null_test
1990,exclusive,neutral,moral,null_test
1990,exclude,moral,moral,null_test
1990,abandon,moral,moral,null_test
1990,foreign,neutral,moral,null_test
1990,enemy,moral,moral,null_test
1990,betray,moral,moral,null_test
1990,individual,moral,moral,null_test
1990,deserted,moral,moral,null_test
1990,desert,moral,moral,null_test
1990,deception,moral,moral,null_test
1990,spy,moral,moral,null_test
1990,betray,moral,moral,null_test
1990,deserted,moral,moral,null_test
1990,desert,moral,moral,null_test
1990,defiance,moral,moral,null_test
1990,rebel,moral,moral,null_test
1990,dissent,moral,moral,null_test
1990,agitated,moral,moral,null_test
1990,illegal,moral,moral,null_test
1990,oppose,moral,moral,null_test
1990,protest,moral,moral,null_test
1990,refuse,moral,moral,null_test
1990,riot,moral,moral,null_test
1990,ruin,moral,moral,null_test
1990,exploit,moral,moral,null_test
1990,exploited,moral,moral,null_test
1990,disgust,moral,moral,null_test
1990,corruption,moral,moral,null_test
1990,disease,neutral,moral,null_test
1990,dirt,neutral,moral,null_test
1990,sin,moral,moral,null_test
1990,sins,moral,moral,null_test
1990,whore,moral,moral,null_test
1990,gross,neutral,moral,null_test
1990,sick,moral,moral,null_test
1990,stain,moral,moral,null_test
1990,wicked,moral,moral,null_test
1990,wretched,moral,moral,null_test
1990,safe,pos,pos,polarity
1990,peace,pos,pos,polarity
1990,compassion,pos,pos,polarity
1990,sympathy,pos,pos,polarity
1990,care,pos,pos,polarity
1990,caring,pos,pos,polarity
1990,protect,pos,pos,polarity
1990,protection,pos,pos,polarity
1990,shield,pos,pos,polarity
1990,shelter,pos,pos,polarity
1990,secure,pos,pos,polarity
1990,benefit,neg,pos,polarity
1990,defend,pos,pos,polarity
1990,defender,pos,pos,polarity
1990,guard,neg,pos,polarity
1990,preserve,pos,pos,polarity
1990,fair,pos,pos,polarity
1990,fairly,pos,pos,polarity
1990,fairness,pos,pos,polarity
1990,equal,pos,pos,polarity
1990,justice,pos,pos,polarity
1990,justification,pos,pos,polarity
1990,rights,pos,pos,polarity
1990,equity,pos,pos,polarity
1990,equivalent,pos,pos,polarity
1990,tolerant,pos,pos,polarity
1990,balance,pos,pos,polarity
1990,reasonable,pos,pos,polarity
1990,constant,pos,pos,polarity
1990,honest,pos,pos,polarity
1990,nation,pos,pos,polarity
1990,family,pos,pos,polarity
1990,families,pos,pos,polarity
1990,group,pos,pos,polarity
1990,loyal,pos,pos,polarity
1990,patriot,pos,pos,polarity
1990,communal,pos,pos,polarity
1990,community,pos,pos,polarity
1990,companion,pos,pos,polarity
1990,comrades,neg,pos,polarity
1990,collective,neg,pos,polarity
1990,joint,pos,pos,polarity
1990,unison,pos,pos,polarity
1990,fellow,pos,pos,polarity
1990,guild,pos,pos,polarity
1990,solidarity,pos,pos,polarity
1990,devote,pos,pos,polarity
1990,member,pos,pos,polarity
1990,ally,pos,pos,polarity
1990,preserve,pos,pos,polarity
1990,loyal,pos,pos,polarity
1990,obedience,pos,pos,polarity
1990,obey,pos,pos,polarity
1990,duty,pos,pos,polarity
1990,law,pos,pos,polarity
1990,legal,pos,pos,polarity
1990,duties,pos,pos,polarity
1990,award,pos,pos,polarity
1990,honor,pos,pos,polarity
1990,respect,pos,pos,polarity
1990,respectful,pos,pos,polarity
1990,respected,pos,pos,polarity
1990,respects,pos,pos,polarity
1990,order,pos,pos,polarity
1990,father,pos,pos,polarity
1990,mother,pos,pos,polarity
1990,mothers,pos,pos,polarity
1990,tradition,pos,pos,polarity
1990,hierarchy,pos,pos,polarity
1990,authority,pos,pos,polarity
1990,permit,pos,pos,polarity
1990,permission,pos,pos,polarity
1990,rank,pos,pos,polarity
1990,leader,pos,pos,polarity
1990,lead,neg,pos,polarity
1990,class,pos,pos,polarity
1990,position,pos,pos,polarity
1990,compliance,pos,pos,polarity
1990,command,pos,pos,polarity
1990,control,pos,pos,polarity
1990,submission,pos,pos,polarity
1990,submit,pos,pos,polarity
1990,commit,neg,pos,polarity
1990,allegiance,pos,pos,polarity
1990,serve,pos,pos,polarity
1990,fear,neg,pos,polarity
1990,comply,pos,pos,polarity
1990,preserve,pos,pos,polarity
1990,purity,pos,pos,polarity
1990,pure,pos,pos,polarity
1990,clean,pos,pos,polarity
1990,sacred,pos,pos,polarity
1990,holy,pos,pos,polarity
1990,saint,pos,pos,polarity
1990,virgin,pos,pos,polarity
1990,integrity,pos,pos,polarity
1990,modesty,pos,pos,polarity
1990,upright,pos,pos,polarity
1990,maiden,pos,pos,polarity
1990,refined,pos,pos,polarity
1990,decent,pos,pos,polarity
1990,decency,pos,pos,polarity
1990,innocent,neg,pos,polarity
1990,church,pos,pos,polarity
1990,harm,neg,neg,polarity
1990,suffer,neg,neg,polarity
1990,war,neg,neg,polarity
1990,wars,neg,neg,polarity
1990,fight,neg,neg,polarity
1990,battle,neg,neg,polarity
1990,violence,neg,neg,polarity
1990,violent,neg,neg,polarity
1990,hurt,neg,neg,polarity
1990,kill,neg,neg,polarity
1990,kills,neg,neg,polarity
1990,killed,neg,neg,polarity
1990,killing,neg,neg,polarity
1990,cruel,neg,neg,polarity
1990,brutal,neg,neg,polarity
1990,abuse,neg,neg,polarity
1990,damage,neg,neg,polarity
1990,ruin,neg,neg,polarity
1990,crush,neg,neg,polarity
1990,attack,neg,neg,polarity
1990,destroy,neg,neg,polarity
1990,abandon,neg,neg,polarity
1990,exploit,neg,neg,polarity
1990,exploited,neg,neg,polarity
1990,wound,neg,neg,polarity
1990,unfair,neg,neg,polarity
1990,bias,neg,neg,polarity
1990,injustice,neg,neg,polarity
1990,discrimination,neg,neg,polarity
1990,prejudice,neg,neg,polarity
1990,preference,neg,neg,polarity
1990,exclusion,neg,neg,polarity
1990,exclusive,pos,neg,polarity
1990,exclude,neg,neg,polarity
1990,abandon,neg,neg,polarity
1990,foreign,pos,neg,polarity
1990,enemy,neg,neg,polarity
1990,betray,neg,neg,polarity
1990,individual,pos,neg,polarity
1990,deserted,neg,neg,polarity
1990,desert,neg,neg,polarity
1990,deception,neg,neg,polarity
1990,spy,neg,neg,polarity
1990,betray,neg,neg,polarity
1990,deserted,neg,neg,polarity
1990,desert,neg,neg,polarity
1990,defiance,pos,neg,polarity
1990,rebel,pos,neg,polarity
1990,dissent,neg,neg,polarity
1990,agitated,neg,neg,polarity
1990,illegal,neg,neg,polarity
1990,oppose,neg,neg,polarity
1990,protest,neg,neg,polarity
1990,refuse,pos,neg,polarity
1990,riot,neg,neg,polarity
1990,ruin,neg,neg,polarity
1990,exploit,neg,neg,polarity
1990,exploited,neg,neg,polarity
1990,disgust,neg,neg,polarity
1990,corruption,neg,neg,polarity
1990,disease,neg,neg,polarity
1990,dirt,neg,neg,polarity
1990,sin,neg,neg,polarity
1990,sins,neg,neg,polarity
1990,whore,pos,neg,polarity
1990,gross,neg,neg,polarity
1990,sick,pos,neg,polarity
1990,stain,neg,neg,polarity
1990,wicked,neg,neg,polarity
1990,wretched,neg,neg,polarity
